STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24
  370,20231226,  246,   44,   47,   90,    1,   10,   22,  140,    1,   83,   33,   24,  110,    5,    7,   24,   20,   25,  243,   31,   51,   18,    1,10152,10216,   23,10066,    1,   50,    1,   75,    7,    7,   83,   97,   23,   71,   12,    3
  370,20231227,  182,   46,   50,   90,   24,   10,    2,  140,   22,   80,   29,    2,  108,   24,    7,    6,    0,    0,  132,   34,   37,   16,    6,10136,10211,    1,10077,   18,   35,    6,   83,   19,    8,   82,   97,    1,   56,   20,    2
  370,20231228,  217,   93,   93,  110,    6,   80,    3,  180,   24,  109,  100,    3,  115,   15,   94,    6,   14,   18,  187,    0,    0,    0,    1,10104,10122,   10,10087,   24,   68,   12,   80,   19,    8,   73,   81,    3,   68,   18,    3
  370,20231229,  227,   81,   83,  100,    1,   40,   13,  190,    1,   99,   72,   19,  114,    1,   66,   24,    7,    9,  108,   41,  153,   81,   13,10080,10100,   24,10065,   17,   56,   13,   75,    3,    8,   83,   94,   13,   75,    4,    2
  370,20231230,  206,   52,   56,   60,    1,   50,    8,  110,   19,   87,   61,    9,  103,   14,   55,   12,   24,   30,  217,    1,    1,    1,   19,10106,10136,   10,10045,   24,   65,    8,   75,   13,    8,   83,   91,    8,   75,   14,    3
  370,20231231,  191,   70,   74,  100,   19,   40,    6,  170,   21,   93,   80,   22,  110,    9,   73,   24,   15,   19,  174,   21,   13,    6,   11, 9975,10032,    1, 9952,    8,   70,    9,   80,   15,    8,   73,   83,   11,   64,   18,    2
  370,20240101,  210,   73,   76,  110,    1,   40,   21,  220,    1,   72,   63,    1,   90,   12,   56,   24,   17,   21,  219,   45,   28,    6,    1,10033,10068,   18, 9989,    1,   63,   11,   75,   19,    7,   84,   91,   23,   75,   19,    3
  370,20240102,  212,   79,   86,  140,   21,   60,    1,  220,   21,  108,   75,    1,  125,   19,   71,    6,    0,    0,   62,  135,  202,   29,   16, 9899, 9980,    1, 9842,   18,   30,    5,   80,   24,    8,   87,   95,    4,   64,   24,    1
  370,20240103,  232,   77,   78,  110,    1,   50,   22,  190,    1,   93,   75,   22,  117,    1,   72,   24,   22,   28,  190,   89,  228,   43,   20, 9913, 9953,   24, 9889,    1,   50,    7,   70,    9,    8,   86,   94,   22,   76,    1,    3
  370,20240104,  219,   31,   41,   60,    1,   20,   17,  120,    3,   79,   68,   16,   94,   14,   55,   18,   18,   23,  157,   50,   60,   11,   12,10019,10044,   16, 9968,    1,   57,   12,   70,    1,    8,   90,   95,   23,   82,   14,    2
  370,20240105,  210,   55,   62,  100,   12,   20,   23,  160,    8,   73,   59,   10,   91,    6,   57,   12,    2,    2,   85,   37,   19,    7,    9, 9980,10034,   24, 9950,    6,   39,   23,   80,    6,    8,   88,   97,   22,   66,    6,    1
  370,20240106,  346,   37,   38,   50,   14,   30,    1,   90,   10,   36,   14,   24,   68,    1,   14,   24,    0,    0,   92,    0,   -1,   -1,    1,10114,10172,   24,10038,    1,   59,    2,   75,   14,    8,   86,   92,    2,   80,   14,    1
  370,20240107,   34,   54,   55,   70,    9,   40,    1,  120,   13,   -2,  -32,   22,   14,    1,  -40,   24,    7,    9,  109,    0,   -1,   -1,    1,10243,10302,   24,10176,    1,   50,    3,   80,   15,    6,   80,   92,    3,   66,   15,    1
  370,20240108,   51,   63,   65,   80,   14,   50,    4,  130,   13,  -21,  -39,   24,   -1,   13,  -45,   24,   31,   38,  267,    0,   -1,   -1,    1,10314,10331,   24,10302,    1,   26,   10,   83,   13,    5,   62,   85,   10,   44,   14,    3
  370,20240109,   56,   54,   55,   70,   12,   30,   24,  120,   15,  -34,  -56,    7,   -1,   14,  -66,   24,   70,   86,  501,    0,    0,    0,    1,10322,10335,    9,10310,   24,   79,   11,   83,    1,    0,   55,   67,    7,   36,   14,    5
  370,20240110,   52,   29,   30,   40,   10,   20,   17,   70,   14,  -43,  -80,    2,    2,   14, -104,    6,   67,   82,  447,    0,    0,    0,    1,10300,10322,   24,10289,   13,   65,   24,   82,    9,    1,   62,   78,   23,   45,   13,    4
  370,20240111,  358,   12,   22,   50,   14,   10,    4,   80,   14,  -30,  -88,    5,    3,   14, -118,   12,   62,   76,  501,    0,    0,    0,    1,10341,10353,   12,10322,    1,   32,   23,   68,   13,    3,   83,   95,   19,   56,   13,    5
  370,20240112,  235,   11,   15,   20,   11,    0,    2,   40,   11,   16,   -2,    1,   30,   15,   -3,    6,    0,    0,  130,    0,    0,    0,    1,10329,10348,    2,10294,   24,   30,    4,   63,   15,    8,   91,   98,    3,   84,   11,    1
  370,20240113,  234,   40,   41,   60,   21,   20,    1,   90,   21,   24,   12,   21,   33,   13,   11,   24,    0,    0,   50,    3,    1,    1,   18,10229,10288,    1,10171,   24,   20,   24,   65,    4,    8,   93,   97,    6,   85,   15,    1
  370,20240114,  229,   54,   54,   70,   11,   30,   24,  110,   11,    8,    3,   19,   14,    1,    2,   24,    0,    0,   91,   66,   37,   12,   24,10101,10164,    1,10047,   24,   17,   19,   50,   14,    8,   94,   96,    1,   92,   13,    1
  370,20240115,  252,   44,   45,   60,   10,   40,    1,  120,   15,    7,   -1,   18,   16,   12,   -8,   18,   15,   18,  211,   62,   66,   10,   14,10052,10099,   24,10026,    7,   24,    7,   65,    1,    7,   93,   96,    7,   91,   15,    2
  370,20240116,  211,   37,   40,   50,    2,   30,    6,   80,    2,   -9,  -41,   24,   13,   14,  -58,   24,   55,   66,  485,    6,    4,    3,    3,10079,10103,    3,10023,   24,   49,    3,   75,   12,    5,   83,   96,    3,   71,   15,    5
  370,20240117,   95,    7,   19,   30,    2,   10,   10,   50,    2,  -22,  -53,    1,   -5,   14,  -82,    6,    0,    0,  150,    0,    0,    0,    1, 9932,10013,    1, 9887,   15,   63,   23,   78,   13,    8,   81,   88,   23,   69,   13,    1
  370,20240118,  270,   13,   17,   40,   13,    0,    3,   80,   14,  -20,  -62,    9,   38,   14,  -98,   12,   71,   84,  621,    0,    0,    0,    1,10034,10143,   24, 9943,    1,   11,    7,   83,   12,    2,   89,   98,    7,   64,   12,    6
  370,20240119,  212,   37,   38,   60,   23,   30,    1,   90,   22,  -13,  -47,    1,   24,   14,  -66,    6,   73,   86,  549,    0,   -1,   -1,    1,10214,10271,   24,10146,    1,   30,   23,   68,   12,    2,   90,   95,    2,   78,   14,    6
  370,20240120,  195,   37,   40,   60,    1,   20,   18,   90,    1,  -10,  -24,   20,   10,   14,  -40,   24,   41,   48,  400,    0,    0,    0,    1,10279,10300,   10,10242,   24,   46,    1,   83,   24,    8,   82,   94,    1,   59,   24,    4
  370,20240121,  192,   69,   70,  110,   24,   20,    1,  180,   24,   36,  -25,    2,   91,   24,  -49,    6,    7,    8,  222,    0,   -1,   -1,    1,10185,10235,    1,10101,   24,   70,   17,   83,    1,    8,   71,   85,   19,   53,    8,    3
  370,20240122,  227,   85,   90,  120,    1,   60,   12,  200,    1,   98,   79,   22,  115,    9,   70,   24,   20,   23,  219,   66,  132,   59,   11,10098,10174,   24,10051,    5,   40,   10,   75,    1,    6,   80,   94,    7,   67,   15,    3
  370,20240123,  224,   70,   75,  110,   22,   50,    8,  190,   23,   84,   37,    8,  134,   24,   31,   12,   34,   39,  344,   46,   24,   11,   18,10213,10263,    9,10146,   24,   34,   19,   71,    1,    5,   82,   95,   19,   71,    1,    5
  370,20240124,  246,   79,   82,  120,    1,   30,   21,  190,    1,  107,   79,   21,  137,    1,   67,   24,   36,   41,  381,   11,   10,    9,    3,10222,10286,   24,10141,    3,   39,    2,   75,    1,    8,   74,   93,    3,   62,   12,    6
  370,20240125,  206,   29,   32,   50,   21,   20,    6,   80,   21,   69,   12,    8,  103,   24,  -12,    6,   12,   14,  271,   36,   14,    5,   16,10276,10302,   10,10239,   23,    2,    9,   59,    1,    6,   95,   99,    9,   86,    1,    4
  370,20240126,  245,   44,   54,   90,   10,   20,   18,  180,   10,   75,    0,   24,  116,   10,  -25,   24,   42,   48,  398,   36,   38,   15,    7,10269,10352,   24,10195,    7,   48,    7,   80,   14,    4,   81,   95,    7,   58,   13,    5
  370,20240127,  196,   21,   25,   50,   13,   10,   16,   80,   13,   24,  -18,    7,   79,   14,  -47,    6,   70,   79,  568,    0,    0,    0,    1,10354,10369,   11,10330,   24,   60,    7,   80,   16,    5,   83,   93,   23,   65,   13,    7
  370,20240128,  136,   27,   28,   40,   14,   20,    1,   60,   13,   42,  -10,    8,  108,   15,  -30,    6,   72,   81,  619,    0,    0,    0,    1,10278,10324,    1,10251,   19,   68,    1,   83,   11,    7,   71,   87,    1,   45,   14,    8
  370,20240129,  174,   25,   27,   40,   12,   20,    1,   70,   12,   73,   11,    6,  121,   14,  -16,    6,   60,   67,  525,    0,    0,    0,    1,10263,10271,   11,10250,    1,   70,    2,   79,   11,    8,   79,   87,    5,   69,   11,    7
  370,20240130,  225,   37,   43,   80,   13,   20,    2,  140,   13,   89,   65,   24,  121,   14,   51,    6,    9,   10,  208,    8,    3,    1,   20,10287,10342,   24,10251,    5,   26,   22,   82,   13,    8,   83,   96,   20,   63,   13,    3
  370,20240131,  216,   39,   42,   80,   23,   10,    1,  130,   23,   68,   53,    6,   84,   24,   48,    6,    3,    3,  174,    0,   -1,   -1,    1,10311,10348,    2,10252,   24,   37,    3,   83,   15,    8,   82,   98,    3,   64,   15,    2
  370,20240201,  259,   26,   31,   70,    1,   10,    7,  110,    1,   62,   16,   21,   94,    4,  -16,   24,   71,   78,  592,   33,   36,   18,    1,10307,10336,   20,10250,    2,   22,    3,   68,   13,    5,   85,   97,    3,   68,   15,    8
  370,20240202,  225,   61,   61,   70,    9,   40,    1,  120,   13,   72,   43,    4,  101,   21,   37,    6,    0,    0,  185,    6,    1,    1,   24,10286,10313,    1,10268,   16,   44,   24,   69,    5,    8,   88,   94,   24,   83,    5,    3
  370,20240203,  236,   54,   54,   70,   11,   40,    1,  110,   11,  101,   92,    1,  106,   12,   89,    6,    0,    0,  130,   98,   76,   18,   23,10261,10272,    1,10244,   24,   17,   15,   65,   17,    8,   94,   97,   22,   90,    3,    2
  370,20240204,  242,   63,   64,   80,   18,   50,    2,  130,   23,  110,  102,    1,  124,   14,  100,    6,    3,    3,  130,   66,   55,   10,   11,10223,10245,    1,10207,   21,   21,    1,   72,   24,    8,   89,   96,    1,   78,   24,    2
  370,20240205,  233,   83,   84,  100,   13,   70,    4,  170,   14,   98,   82,   21,  117,    1,   80,   24,   22,   23,  426,    0,   -1,   -1,    1,10194,10214,    1,10160,   24,   59,   20,   75,   15,    8,   80,   90,   21,   73,   13,    6
  370,20240206,  224,   98,   98,  120,   24,   90,    1,  170,   14,  106,   90,    1,  122,   20,   87,    6,    2,    2,  193,   38,   39,   15,   24,10099,10151,    1,10041,   24,   57,    9,   75,    2,    8,   82,   91,   23,   75,   19,    3
  370,20240207,   17,    2,   25,  110,    1,    0,   24,  170,    1,   46,   -4,   23,  108,    1,  -27,   24,    5,    5,  280,   66,  178,   69,    3,10052,10071,   10,10028,    2,    2,   24,   72,   15,    8,   90,   98,   22,   75,   15,    3
  370,20240208,  132,   16,   28,   70,   21,   10,    1,  120,   21,   53,   -3,    1,  110,   20,  -19,    6,    0,    0,  120,  131,  174,   30,   15, 9963,10043,    1, 9878,   24,   25,    1,   61,   24,    8,   95,   98,    2,   91,    8,    2
  370,20240209,  186,   43,   44,   60,    5,   30,   18,  110,    4,  114,   98,    6,  136,   14,   92,   24,    2,    2,  260,   55,   37,   11,    3, 9847, 9867,    1, 9836,    7,   57,    4,   75,   13,    8,   84,   94,    1,   71,   15,    4
  370,20240210,  131,   22,   25,   40,    1,   20,    6,   60,    1,  108,   92,    5,  126,   13,   81,    6,   17,   18,  405,   39,   15,    8,   20, 9863, 9870,   10, 9852,    4,   50,   23,   75,   12,    8,   87,   97,   24,   77,   13,    6
  370,20240211,  214,   26,   28,   70,    6,   10,    1,  110,    6,   89,   62,   24,  108,   13,   51,   24,    3,    3,  287,   29,   11,    7,    5, 9913, 9976,   24, 9858,    3,   29,    4,   75,   13,    8,   90,   98,   24,   80,   13,    4
  370,20240212,  238,   33,   34,   50,    9,   20,    2,   90,   10,   63,   11,   23,  108,   15,  -21,   24,   43,   44,  571,    6,    4,    2,    6,10058,10145,   24, 9983,    1,   34,    3,   82,   15,    4,   87,   96,    3,   63,   15,    8
  370,20240213,  198,   46,   47,   70,   12,   30,    1,  120,   13,   67,   20,    1,  108,   14,    5,    6,   51,   52,  688,   14,    4,    2,   19,10162,10175,   10,10143,   24,   46,   22,   83,   13,    8,   81,   95,   24,   59,   13,    9
  370,20240214,  207,   61,   62,   80,    4,   40,   23,  120,   15,  111,   80,    1,  125,   18,   79,    6,    0,    0,  156,   62,   37,   10,   15,10159,10174,   22,10139,    1,   24,   22,   70,    2,    8,   94,   98,   23,   90,    2,    2
  370,20240215,  172,   31,   33,   40,    1,   20,   17,   70,    2,  132,  113,   24,  168,   16,   97,   24,   13,   13,  391,   25,   27,   13,    8,10133,10170,    1,10098,   22,   47,    6,   83,   15,    8,   81,   96,    7,   64,   15,    6
  370,20240216,  223,   30,   36,   70,   10,   20,    1,  100,   10,  114,   70,   24,  141,   10,   51,   24,    7,    7,  180,   17,   13,    4,   13,10152,10247,   24,10088,    4,   50,   13,   75,    1,    7,   85,   95,   13,   73,    6,    3
  370,20240217,  217,   25,   28,   30,    1,   20,    7,   60,   12,  105,   70,    1,  137,   16,   56,    6,   12,   12,  444,    0,    0,    0,    1,10308,10331,   20,10253,    1,   60,    1,   75,   14,    8,   84,   93,    2,   73,   15,    7
  370,20240218,  219,   45,   58,   90,   15,   30,    1,  150,   17,   96,   82,   10,  114,   16,   80,   12,    0,    0,  161,  107,   52,    8,   10,10255,10316,    1,10201,   15,   41,   15,   75,    1,    8,   86,   96,   19,   73,    3,    2
  370,20240219,  248,   37,   39,   60,   13,   20,   21,  110,   15,   85,   40,   23,  109,   12,   15,   24,    3,    3,  226,   16,   24,   12,   18,10272,10285,   24,10258,   15,   58,   10,   69,    5,    7,   90,   95,   23,   85,   12,    3
  370,20240220,  220,   48,   49,   80,   13,   20,    4,  130,   13,   81,   50,    5,  123,   13,   35,    6,   29,   28,  651,    0,    0,    0,    1,10268,10289,    3,10228,   24,   50,    8,   70,   14,    8,   85,   96,    5,   68,   13,    9
  370,20240221,  194,   60,   62,   80,   14,   40,    7,  130,   14,   91,   81,    1,  109,   12,   76,    6,    1,    1,  330,   85,   60,   11,   18,10116,10221,    1, 9996,   24,   23,   22,   75,   11,    8,   85,   96,   23,   71,   14,    5
  370,20240222,  208,   59,   68,  130,   20,   30,    5,  230,   19,   98,   37,   24,  132,   16,   35,   24,    1,    1,  299,   55,   97,   34,   18, 9879, 9986,    1, 9767,   17,   26,    1,   75,   19,    8,   89,   97,    1,   72,   20,    4
  370,20240223,  199,   62,   64,  100,   10,   30,   19,  170,   10,   62,   42,    1,   83,   13,   32,   24,    5,    5,  354,    6,    7,    6,   15, 9916, 9941,   24, 9896,    1,   67,   21,   80,   13,    7,   77,   87,   24,   66,   17,    5
  370,20240224,  186,   40,   43,   70,   11,   30,    1,  120,   11,   56,   38,    9,   77,   15,   31,    6,   24,   23,  541,   22,   17,    9,    8, 9986,10014,   20, 9942,    1,   44,    8,   75,   11,    8,   79,   93,    9,   70,   14,    7
  370,20240225,  159,   22,   36,   50,    1,   20,   18,   90,    1,   70,   49,    7,  102,   16,   44,   12,   45,   42,  653,   29,   21,    9,    5, 9998,10013,    9, 9979,   23,   57,    5,   83,   15,    8,   78,   94,    5,   63,   15,    9
  370,20240226,   33,   65,   66,   80,   12,   40,    1,  130,   12,   53,   43,   24,   69,    1,   39,   24,    7,    7,  139,  164,  174,   22,   13,10052,10148,   24, 9980,    1,   58,   13,   75,    1,    8,   89,   92,    8,   75,    1,    2
  370,20240227,   23,   23,   33,   60,    4,   10,   20,   80,    4,   44,   -2,   24,   88,   15,  -38,   24,   82,   76, 1079,    0,    0,    0,    1,10183,10206,   24,10152,    1,    4,   23,   78,   15,    5,   86,   98,   23,   66,   15,   13
  370,20240228,  185,   30,   31,   40,   11,   10,    2,   70,   20,   47,  -11,    3,   89,   16,  -47,    6,   15,   14,  541,    0,    0,    0,    1,10203,10225,    9,10166,   24,   13,    1,   75,   16,    7,   88,   98,    3,   80,   16,    7
  370,20240229,  177,   46,   46,   60,    9,   30,   18,  100,   13,   83,   53,    1,  100,   12,   45,    6,    0,    0,  286,   61,   28,    7,   18,10086,10159,    1,10018,   24,   61,   14,   75,   10,    8,   85,   95,   18,   77,   23,    4
  370,20240301,  171,   49,   55,   80,   12,   30,    6,  140,   18,   85,   51,    8,  104,   12,   46,   12,   32,   29,  695,    9,    8,    8,    4,10011,10039,    9, 9980,   23,   36,    4,   83,   13,    7,   73,   95,    4,   56,   13,   10
  370,20240302,  153,   45,   48,   70,   10,   30,    6,  130,    1,  101,   60,    7,  139,   14,   48,   12,   78,   71, 1070,   12,    3,    2,    1, 9995,10012,    9, 9983,   17,   70,    1,   83,   15,    7,   66,   88,    1,   51,   14,   16
  370,20240303,  271,    9,   29,   50,   19,   10,   13,  100,   24,  110,   79,   24,  157,   14,   78,   24,   46,   42,  877,    3,    1,    1,    9,10017,10076,   24, 9982,    2,   57,   21,   83,   14,    8,   73,   90,   21,   55,   13,   13
  370,20240304,  283,   14,   20,   50,    1,   10,    8,   80,    1,   79,   26,   24,  123,   15,  -16,   24,   91,   82, 1252,    0,    0,    0,    1,10115,10126,   20,10081,    1,   57,   24,   83,   17,    6,   75,   94,   24,   47,   15,   17
  370,20240305,  196,    6,   14,   40,   12,    0,   17,   60,   12,   69,   26,    1,   91,   13,  -16,    6,    3,    3,  356,    8,    2,    2,   15,10146,10178,   24,10121,    3,    7,   24,   75,   10,    8,   85,   98,   21,   71,   11,    5
